SYSTEM	SITE	ENBID	ENBNAME	SITE_NAME	CID	CELL_NAME	LAT	LON	DIR	ANT_BW	TAC	MCC	MNC	EARFCN	PCI
LTE	BKK3622	309527	BKK3622-L23	POLICE_HOPKANJAN	33	L23-BKK3622-3C	5.95223757	100.1764992	360	170	33113	520	17	39248	480
LTE	BKK3622	309527	BKK3622-L23	POLICE_HOPKANJAN	43	L23-BKK3622-3D	5.95223757	100.1764992	360	170	33113	520	17	39248	481
LTE	BKK3622	309527	BKK3622-L23	POLICE_HOPKANJAN	42	L23-BKK3622-2D	5.95223757	100.1764992	360	170	33113	520	17	39050	481
LTE	BKK3622	309527	BKK3622-L23	POLICE_HOPKANJAN	41	L23-BKK3622-1D	5.95223757	100.1764992	360	170	33113	520	17	38852	481
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	13	L23-BKK7914-3A	13.747907	100.548044	360	30	33053	520	17	39248	478
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	12	L23-BKK7914-2A	13.747907	100.548044	360	30	33053	520	17	39050	478
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	11	L23-BKK7914-1A	13.747907	100.548044	360	30	33053	520	17	38852	478
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	21	L23-BKK7914-1B	13.747907	100.548044	360	30	33053	520	17	38852	450
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	22	L23-BKK7914-2B	13.747907	100.548044	360	30	33053	520	17	39050	450
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	23	L23-BKK7914-3B	13.747907	100.548044	360	30	33053	520	17	39248	450
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	33	L23-BKK7914-3C	13.747907	100.548044	360	30	33053	520	17	39248	458
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	32	L23-BKK7914-2C	13.747907	100.548044	360	30	33053	520	17	39050	458
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	31	L23-BKK7914-1C	13.747907	100.548044	360	30	33053	520	17	38852	458
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	41	L23-BKK7914-1D	13.747907	100.548044	260	30	33053	520	17	38852	63
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	42	L23-BKK7914-2D	13.747907	100.548044	260	30	33053	520	17	39050	63
LTE	BKK7914	309536	BKK7914-L23	BDMS WELLNESS HOSPIAL	43	L23-BKK7914-3D	13.747907	100.548044	260	30	33053	520	17	39248	63
LTE	BKK7964	309831	BKK7964-L23	BANGKOK ART AND CULTURE CENTRE	13	L23-BKK7964-3A	13.747038	100.530219	360	30	33113	520	17	39248	493
LTE	BKK7964	309831	BKK7964-L23	BANGKOK ART AND CULTURE CENTRE	11	L23-BKK7964-1A	13.747038	100.530219	360	30	33113	520	17	38852	493
LTE	BKK7964	309831	BKK7964-L23	BANGKOK ART AND CULTURE CENTRE	12	L23-BKK7964-2A	13.747038	100.530219	360	30	33113	520	17	39050	493
LTE	BKKA012	312331	BKKA012-L23	SIAMSCAPE SIAM SQUARE	13	L23-BKKA012-3A	13.744533	100.531146	360	170	33113	520	17	39248	474
LTE	BKKA012	312331	BKKA012-L23	SIAMSCAPE SIAM SQUARE	12	L23-BKKA012-2A	13.744533	100.531146	360	170	33113	520	17	39050	474
LTE	BKKA012	312331	BKKA012-L23	SIAMSCAPE SIAM SQUARE	11	L23-BKKA012-1A	13.744533	100.531146	360	170	33113	520	17	38852	474
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	21	L23-BKK3093-1B	13.74894034	100.5350669	360	170	33112	520	17	38852	439
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	22	L23-BKK3093-2B	13.74894034	100.5350669	360	170	33112	520	17	39050	439
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	23	L23-BKK3093-3B	13.74894034	100.5350669	360	170	33112	520	17	39248	439
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	33	L23-BKK3093-3C	13.74894034	100.5350669	360	170	33112	520	17	39248	444
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	32	L23-BKK3093-2C	13.74894034	100.5350669	360	170	33112	520	17	39050	444
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	31	L23-BKK3093-1C	13.74894034	100.5350669	360	170	33112	520	17	38852	444
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	41	L23-BKK3093-1D	13.74894034	100.5350669	360	170	33112	520	17	38852	463
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	42	L23-BKK3093-2D	13.74894034	100.5350669	360	170	33112	520	17	39050	463
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	43	L23-BKK3093-3D	13.74894034	100.5350669	360	170	33112	520	17	39248	463
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	53	L23-BKK3093-3E	13.74894034	100.5350669	360	170	33112	520	17	39248	477
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	52	L23-BKK3093-2E	13.74894034	100.5350669	360	170	33112	520	17	39050	477
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	51	L23-BKK3093-1E	13.74894034	100.5350669	360	170	33112	520	17	38852	477
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	61	L23-BKK3093-1F	13.74894034	100.5350669	360	170	33112	520	17	38852	503
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	62	L23-BKK3093-2F	13.74894034	100.5350669	360	170	33112	520	17	39050	503
LTE	BKK3093	304823	BKK3093-L23	SIAMKEMPINSKI	63	L23-BKK3093-3F	13.74894034	100.5350669	360	170	33112	520	17	39248	503
LTE	BKK7372	307793	BKK7372-L23	SUAN PHLU 6	43	L23-BKK7372-3D	13.72244	100.53991	280	30	33023	520	17	39248	390
LTE	BKK7372	307793	BKK7372-L23	SUAN PHLU 6	41	L23-BKK7372-1D	13.72244	100.53991	280	30	33023	520	17	38852	390
LTE	BKK7372	307793	BKK7372-L23	SUAN PHLU 6	42	L23-BKK7372-2D	13.72244	100.53991	280	30	33023	520	17	39050	390
LTE	RM-BKK7474/G	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 1	11	L23-BKK7474-1A	13.746516	100.525291	10	30	33111	520	17	1	168
LTE	RM-BKK7474/G	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 1	12	L23-BKK7474-2A	13.746516	100.525291	10	30	33111	520	17	1	168
LTE	RM-BKK7474/G	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 1	13	L23-BKK7474-3A	13.746516	100.525291	10	30	33111	520	17	1	168
LTE	RM-BKK7474/B	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 2	23	L23-BKK7474-3B	13.744423	100.526019	275	30	33111	520	17	39248	391
LTE	RM-BKK7474/B	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 2	22	L23-BKK7474-2B	13.744423	100.526019	275	30	33111	520	17	39050	391
LTE	RM-BKK7474/B	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 2	21	L23-BKK7474-1B	13.744423	100.526019	275	30	33111	520	17	38852	391
LTE	RM-BKK7474/C	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 3	31	L23-BKK7474-1C	13.745191	100.524943	120	30	33111	520	17	38852	11
LTE	RM-BKK7474/C	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 3	32	L23-BKK7474-2C	13.745191	100.524943	120	30	33111	520	17	39050	11
LTE	RM-BKK7474/C	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 3	33	L23-BKK7474-3C	13.745191	100.524943	120	30	33111	520	17	39248	11
LTE	RM-BKK7474/C	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 3	43	L23-BKK7474-3D	13.745191	100.524943	85	30	33111	520	17	39248	207
LTE	RM-BKK7474/C	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 3	42	L23-BKK7474-2D	13.745191	100.524943	85	30	33111	520	17	39050	207
LTE	RM-BKK7474/C	308304	BKK7474-L23	SML_SUPHACHALASAIPOINT 3	41	L23-BKK7474-1D	13.745191	100.524943	85	30	33111	520	17	38852	207
LTE	RM-BKK7474/E	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	51	L23-BKK7474-1E	13.745826	100.52506	115	30	33111	520	17	38852	106
LTE	RM-BKK7474/E	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	52	L23-BKK7474-2E	13.745826	100.52506	115	30	33111	520	17	39050	106
LTE	RM-BKK7474/E	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	53	L23-BKK7474-3E	13.745826	100.52506	115	30	33111	520	17	39248	106
LTE	RM-BKK7474/E	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	63	L23-BKK7474-3F	13.745826	100.52506	95	30	33111	520	17	39248	194
LTE	RM-BKK7474/E	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	62	L23-BKK7474-2F	13.745826	100.52506	95	30	33111	520	17	39050	194
LTE	RM-BKK7474/E	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	61	L23-BKK7474-1F	13.745826	100.52506	95	30	33111	520	17	38852	194
LTE	RM-BKK7474/G	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	71	L23-BKK7474-1G	13.746516	100.525291	140	30	33111	520	17	38852	216
LTE	RM-BKK7474/G	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	72	L23-BKK7474-2G	13.746516	100.525291	140	30	33111	520	17	39050	216
LTE	RM-BKK7474/G	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	73	L23-BKK7474-3G	13.746516	100.525291	140	30	33111	520	17	39248	216
LTE	RM-BKK7474/H	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	83	L23-BKK7474-3H	13.746539	100.525534	110	30	33111	520	17	39248	79
LTE	RM-BKK7474/H	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	82	L23-BKK7474-2H	13.746539	100.525534	110	30	33111	520	17	39050	79
LTE	RM-BKK7474/H	308305	BKK7474B-L23	SML_SUPHACHALASAIPOINT 1	81	L23-BKK7474-1H	13.746539	100.525534	110	30	33111	520	17	38852	79
LTE	BKK7642	308759	BKK7642-L23	SIAM_SQAURE_SMAL	13	L23-BKK7642-3A	13.74562	100.535135	270	30	33113	520	17	39248	448
LTE	BKK7642	308759	BKK7642-L23	SIAM_SQAURE_SMAL	11	L23-BKK7642-1A	13.74562	100.535135	270	30	33113	520	17	38852	448
LTE	BKK7642	308759	BKK7642-L23	SIAM_SQAURE_SMAL	12	L23-BKK7642-2A	13.74562	100.535135	270	30	33113	520	17	39050	448
LTE	RM-BKK7642/F	308758	BKK7642B-L23	SIAM_SQAURE_SMAL	63	L23-BKK7642-3F	13.74431	100.533511	90	30	33113	520	17	39248	498
LTE	RM-BKK7642/F	308758	BKK7642B-L23	SIAM_SQAURE_SMAL	61	L23-BKK7642-1F	13.74431	100.533511	90	30	33113	520	17	38852	498
LTE	RM-BKK7642/F	308758	BKK7642B-L23	SIAM_SQAURE_SMAL	62	L23-BKK7642-2F	13.74431	100.533511	90	30	33113	520	17	39050	498
LTE	RM-BKK7642/G	308758	BKK7642B-L23	SIAM_SQAURE_SMAL	72	L23-BKK7642-2G	13.744733	100.531772	90	30	33113	520	17	39050	299
LTE	RM-BKK7642/G	308758	BKK7642B-L23	SIAM_SQAURE_SMAL	71	L23-BKK7642-1G	13.744733	100.531772	90	30	33113	520	17	38852	299
LTE	RM-BKK7642/G	308758	BKK7642B-L23	SIAM_SQAURE_SMAL	73	L23-BKK7642-3G	13.744733	100.531772	90	30	33113	520	17	39248	299
LTE	BKK3322	308381	BKK3322-L23	WITTHAYU_SINTORN	41	L23-BKK3322-1D	13.736142	100.544946	320	30	33051	520	17	38852	33
LTE	BKK3322	308381	BKK3322-L23	WITTHAYU_SINTORN	42	L23-BKK3322-2D	13.736142	100.544946	320	30	33051	520	17	39050	33
LTE	BKK3322	308381	BKK3322-L23	WITTHAYU_SINTORN	43	L23-BKK3322-3D	13.736142	100.544946	320	30	33051	520	17	39248	33
LTE	BKK7762	300318	BKK7762-L23	CHULA_HOSPITAL	11	L23-BKK7762-1A	13.733413	100.537601	90	30	33022	520	17	38852	1
LTE	BKK7762	300318	BKK7762-L23	CHULA_HOSPITAL	12	L23-BKK7762-2A	13.733413	100.537601	90	30	33022	520	17	1	1
LTE	BKK7762	300318	BKK7762-L23	CHULA_HOSPITAL	13	L23-BKK7762-3A	13.733413	100.537601	90	30	33022	520	17	39248	1
LTE	BKK7762	311741	BKK7762D-L23	CHULA_HOSPITAL	23	L23-BKK7762-3B	13.733413	100.537601	180	30	33022	520	17	39248	126
LTE	BKK7762	311741	BKK7762D-L23	CHULA_HOSPITAL	22	L23-BKK7762-2B	13.733413	100.537601	180	30	33022	520	17	39050	126
LTE	BKK7762	311741	BKK7762D-L23	CHULA_HOSPITAL	21	L23-BKK7762-1B	13.733413	100.537601	180	30	33022	520	17	38852	126
LTE	BKK7531	308717	BKK7531C-L23	SAMYAN MITRTOWN	191	L23-BKK7531-1S	13.733748	100.528351	225	30	33022	520	17	38852	45
LTE	BKK7531	308717	BKK7531C-L23	SAMYAN MITRTOWN	192	L23-BKK7531-2S	13.733748	100.528351	225	30	33022	520	17	39050	45
LTE	BKK7531	308717	BKK7531C-L23	SAMYAN MITRTOWN	193	L23-BKK7531-3S	13.733748	100.528351	225	30	33022	520	17	39248	45
LTE	BKK7531	308717	BKK7531C-L23	SAMYAN MITRTOWN	203	L23-BKK7531-3T	13.733748	100.528351	350	30	33022	520	17	39248	225
LTE	BKK7531	308717	BKK7531C-L23	SAMYAN MITRTOWN	202	L23-BKK7531-2T	13.733748	100.528351	350	30	33022	520	17	39050	225
LTE	BKK7531	308717	BKK7531C-L23	SAMYAN MITRTOWN	201	L23-BKK7531-1T	13.733748	100.528351	350	30	33022	520	17	38852	225
LTE	RM-BKK0110/G	308646	BKK0110B-L23	CHAROENKRUNG69	71	L23-BKK0110-1G	13.712878	100.514571	345	30	33021	520	17	38852	450
LTE	RM-BKK0110/G	308646	BKK0110B-L23	CHAROENKRUNG69	72	L23-BKK0110-2G	13.712878	100.514571	345	30	33021	520	17	39050	450
LTE	RM-BKK0110/G	308646	BKK0110B-L23	CHAROENKRUNG69	73	L23-BKK0110-3G	13.712878	100.514571	345	30	33021	520	17	39248	450
LTE	RM-BKK0110/G	308646	BKK0110B-L23	CHAROENKRUNG69	83	L23-BKK0110-3H	13.712878	100.514571	30	30	33021	520	17	39248	452
LTE	RM-BKK0110/G	308646	BKK0110B-L23	CHAROENKRUNG69	82	L23-BKK0110-2H	13.712878	100.514571	30	30	33021	520	17	39050	452
LTE	RM-BKK0110/G	308646	BKK0110B-L23	CHAROENKRUNG69	81	L23-BKK0110-1H	13.712878	100.514571	30	30	33021	520	17	38852	452
LTE	RM-BKK0110/I	308646	BKK0110B-L23	CONDO_RHYTHM SATHORN	91	L23-BKK0110-1I	13.717712	100.51562	100	30	33021	520	17	1	451
LTE	RM-BKK0110/I	308646	BKK0110B-L23	CONDO_RHYTHM SATHORN	92	L23-BKK0110-2I	13.717712	100.51562	100	30	33021	520	17	1	451
LTE	RM-BKK0110/I	308646	BKK0110B-L23	CONDO_RHYTHM SATHORN	93	L23-BKK0110-3I	13.717712	100.51562	100	30	33021	520	17	1	451
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	71	L23-BKK0266-1G	13.722889	100.547465	1	30	33051	520	17	38852	147
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	72	L23-BKK0266-2G	13.722889	100.547465	1	30	33051	520	17	39050	147
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	73	L23-BKK0266-3G	13.722889	100.547465	1	30	33051	520	17	39248	147
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	83	L23-BKK0266-3H	13.722889	100.547465	220	30	33051	520	17	39248	148
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	82	L23-BKK0266-2H	13.722889	100.547465	220	30	33051	520	17	39050	148
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	81	L23-BKK0266-1H	13.722889	100.547465	220	30	33051	520	17	38852	148
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	91	L23-BKK0266-1I	13.722889	100.547465	300	30	33051	520	17	38852	149
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	92	L23-BKK0266-2I	13.722889	100.547465	300	30	33051	520	17	39050	149
LTE	RM-BKK0266/G	308595	BKK0266B-L23	YENAKART_RD	93	L23-BKK0266-3I	13.722889	100.547465	300	30	33051	520	17	39248	149
LTE	RM-BKK1359/G	305004	BKK1359-L23	CONDO_SATHORN HOUSE	71	L23-BKK1359-1G	13.721645	100.520215	150	30	33021	520	17	38852	480
LTE	RM-BKK1359/G	305004	BKK1359-L23	CONDO_SATHORN HOUSE	72	L23-BKK1359-2G	13.721645	100.520215	150	30	33021	520	17	39050	480
LTE	RM-BKK1359/G	305004	BKK1359-L23	CONDO_SATHORN HOUSE	73	L23-BKK1359-3G	13.721645	100.520215	150	30	33021	520	17	39248	480
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	41	L23-BKK1751-1D	13.740714	100.549515	10	30	33053	520	17	38852	338
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	42	L23-BKK1751-2D	13.740714	100.549515	10	30	33053	520	17	39050	338
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	43	L23-BKK1751-3D	13.740714	100.549515	10	30	33053	520	17	39248	338
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	53	L23-BKK1751-3E	13.740714	100.549515	100	30	33053	520	17	39248	36
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	52	L23-BKK1751-2E	13.740714	100.549515	100	30	33053	520	17	39050	36
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	51	L23-BKK1751-1E	13.740714	100.549515	100	30	33053	520	17	38852	36
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	61	L23-BKK1751-1F	13.740714	100.549515	190	30	33053	520	17	38852	490
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	62	L23-BKK1751-2F	13.740714	100.549515	190	30	33053	520	17	39050	490
LTE	RM-BKK1751/D	308597	BKK1751B-L23	SOI RUAMRUDEE	63	L23-BKK1751-3F	13.740714	100.549515	190	30	33053	520	17	39248	490
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	41	L23-BKK2337-1D	13.72217	100.5481	30	30	33051	520	17	38852	495
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	42	L23-BKK2337-2D	13.72217	100.5481	30	30	33051	520	17	39050	495
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	43	L23-BKK2337-3D	13.72217	100.5481	30	30	33051	520	17	39248	495
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	53	L23-BKK2337-3E	13.72217	100.5481	140	30	33051	520	17	39248	496
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	52	L23-BKK2337-2E	13.72217	100.5481	140	30	33051	520	17	39050	496
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	51	L23-BKK2337-1E	13.72217	100.5481	140	30	33051	520	17	38852	496
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	61	L23-BKK2337-1F	13.72217	100.5481	210	30	33051	520	17	38852	497
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	62	L23-BKK2337-2F	13.72217	100.5481	210	30	33051	520	17	39050	497
LTE	RM-BKK2337/D	308601	BKK2337B-L23	SML_TOT_SOI SAPHAN KHU	63	L23-BKK2337-3F	13.72217	100.5481	210	30	33051	520	17	39248	497
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	11	L23-BKK7197-1A	13.730402	100.547955	340	30	33051	520	17	38852	59
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	13	L23-BKK7197-3A	13.730402	100.547955	340	30	33051	520	17	39248	59
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	12	L23-BKK7197-2A	13.730402	100.547955	340	30	33051	520	17	39050	59
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	22	L23-BKK7197-2B	13.730402	100.547955	180	30	33051	520	17	39050	159
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	23	L23-BKK7197-3B	13.730402	100.547955	180	30	33051	520	17	39248	159
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	21	L23-BKK7197-1B	13.730402	100.547955	180	30	33051	520	17	38852	159
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	31	L23-BKK7197-1C	13.730402	100.547955	300	30	33051	520	17	38852	115
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	33	L23-BKK7197-3C	13.730402	100.547955	300	30	33051	520	17	39248	115
LTE	RM-BKK7197/A	308550	BKK7197-L23	SML_TOT POLO CONDO	32	L23-BKK7197-2C	13.730402	100.547955	300	30	33051	520	17	39050	115
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	42	L23-BKK7197-2D	13.733077	100.549423	20	30	33051	520	17	39050	499
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	43	L23-BKK7197-3D	13.733077	100.549423	20	30	33051	520	17	39248	499
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	41	L23-BKK7197-1D	13.733077	100.549423	20	30	33051	520	17	38852	499
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	51	L23-BKK7197-1E	13.733077	100.549423	110	30	33051	520	17	38852	482
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	53	L23-BKK7197-3E	13.733077	100.549423	110	30	33051	520	17	39248	482
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	52	L23-BKK7197-2E	13.733077	100.549423	110	30	33051	520	17	39050	482
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	62	L23-BKK7197-2F	13.733077	100.549423	255	30	33051	520	17	39050	484
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	63	L23-BKK7197-3F	13.733077	100.549423	255	30	33051	520	17	39248	484
LTE	RM-BKK7197/D	308550	BKK7197-L23	SML_SOI POLO	61	L23-BKK7197-1F	13.733077	100.549423	255	30	33051	520	17	38852	484
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	11	L23-BKK6954-1A	13.72661	100.55028	20	30	33051	520	17	38852	452
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	12	L23-BKK6954-2A	13.72661	100.55028	20	30	33051	520	17	39050	452
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	13	L23-BKK6954-3A	13.72661	100.55028	20	30	33051	520	17	39248	452
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	23	L23-BKK6954-3B	13.72661	100.55028	140	30	33051	520	17	39248	274
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	22	L23-BKK6954-2B	13.72661	100.55028	140	30	33051	520	17	39050	274
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	21	L23-BKK6954-1B	13.72661	100.55028	140	30	33051	520	17	38852	274
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	31	L23-BKK6954-1C	13.72661	100.55028	270	30	33051	520	17	38852	468
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	32	L23-BKK6954-2C	13.72661	100.55028	270	30	33051	520	17	39050	468
LTE	RM-BKK6954/A	308398	BKK6954-L23	SML_BONKAI	33	L23-BKK6954-3C	13.72661	100.55028	270	30	33051	520	17	39248	468
LTE	RM-BKK6954/D	308397	BKK6954B-L23	SML_SOI POOKJIT	43	L23-BKK6954-3D	13.732751	100.5502241	1	30	33051	520	17	39248	181
LTE	RM-BKK6954/D	308397	BKK6954B-L23	SML_SOI POOKJIT	42	L23-BKK6954-2D	13.732751	100.5502241	1	30	33051	520	17	39050	181
LTE	RM-BKK6954/D	308397	BKK6954B-L23	SML_SOI POOKJIT	41	L23-BKK6954-1D	13.732751	100.5502241	1	30	33051	520	17	38852	181
LTE	RM-BKK6954/D	310734	BKK6954D-L23	SML_SOI POOKJIT	51	L23-BKK6954-1E	13.732751	100.5502241	120	30	33051	520	17	38852	387
LTE	RM-BKK6954/D	310734	BKK6954D-L23	SML_SOI POOKJIT	52	L23-BKK6954-2E	13.732751	100.5502241	120	30	33051	520	17	39050	387
LTE	RM-BKK6954/D	310734	BKK6954D-L23	SML_SOI POOKJIT	53	L23-BKK6954-3E	13.732751	100.5502241	120	30	33051	520	17	39248	387
LTE	RM-BKK6954/D	308397	BKK6954B-L23	SML_SOI POOKJIT	63	L23-BKK6954-3F	13.732751	100.5502241	240	30	33051	520	17	39248	464
LTE	RM-BKK6954/D	308397	BKK6954B-L23	SML_SOI POOKJIT	62	L23-BKK6954-2F	13.732751	100.5502241	240	30	33051	520	17	39050	464
LTE	RM-BKK6954/D	308397	BKK6954B-L23	SML_SOI POOKJIT	61	L23-BKK6954-1F	13.732751	100.5502241	240	30	33051	520	17	38852	464
LTE	RM-BKK6954/G	308397	BKK6954B-L23	SML_BONKAI	71	L23-BKK6954-1G	13.72637	100.548814	100	30	33051	520	17	38852	132
LTE	RM-BKK6954/G	308397	BKK6954B-L23	SML_BONKAI	72	L23-BKK6954-2G	13.72637	100.548814	100	30	33051	520	17	39050	132
LTE	RM-BKK6954/G	308397	BKK6954B-L23	SML_BONKAI	73	L23-BKK6954-3G	13.72637	100.548814	100	30	33051	520	17	39248	132
LTE	RM-BKK6954/G	308397	BKK6954B-L23	SML_BONKAI	83	L23-BKK6954-3H	13.72637	100.548814	270	30	0	520	17	39248	133
LTE	RM-BKK6954/G	308397	BKK6954B-L23	SML_BONKAI	82	L23-BKK6954-2H	13.72637	100.548814	270	30	33051	520	17	39050	133
LTE	RM-BKK6954/G	308397	BKK6954B-L23	SML_BONKAI	81	L23-BKK6954-1H	13.72637	100.548814	270	30	33051	520	17	38852	133
LTE	BKK7705	300166	BKK7705-L23	LANGSUAN7	41	L23-BKK7705-1D	13.73448	100.54136	240	30	33022	520	17	1	412
LTE	BKK7705	300166	BKK7705-L23	LANGSUAN7	31	L23-BKK7705-1C	13.73448	100.54136	180	30	33022	520	17	1	158
LTE	BKK7705	300166	BKK7705-L23	LANGSUAN7	11	L23-BKK7705-1A	13.73448	100.54136	30	30	33022	520	17	1	156
LTE	BKK7705	300166	BKK7705-L23	LANGSUAN7	22	L23-BKK7705-2B	13.73448	100.54136	130	30	33022	520	17	1	157
